invoice_id,customer_id,service_id,billing_period_start,billing_period_end,pricing_tier,currency,subtotal_amount,discount_amount,tax_amount,total_amount,payment_method
INV00000220,CUST00978,SRV001080,2019-11-01,2019-11-30,Enterprise,MYR,285.28,10.26,16.5,291.52,Direct Debit
INV00000221,CUST01076,SRV001419,2021-06-02,2021-07-01,Basic,MYR,39.68,46.97,-0.44,-7.73,Bank Transfer
INV00000222,CUST00154,SRV001117,2023-02-12,2023-03-13,Basic,MYR,43.35,40.42,0.18,3.11,Bank Transfer
INV00000223,CUST00579,SRV000413,2022-03-24,2022-04-22,Enterprise,MYR,516.58,34.48,28.93,511.03,Credit Card
INV00000224,CUST00506,SRV001058,2019-06-28,2019-07-27,Premium,MYR,786.85,6.68,46.81,826.98,E Wallet
INV00000225,CUST00513,SRV000311,2021-03-29,2021-04-27,Premium,MYR,488.06,49.78,26.3,464.58,Direct Debit
INV00000226,CUST00105,SRV000626,2021-07-01,2021-07-30,Premium,MYR,1044.91,0.16,62.68,1107.43,FPX
INV00000227,CUST00200,SRV001316,2025-08-02,2025-08-31,Premium,MYR,327.07,32.73,17.66,312.0,E Wallet
INV00000228,CUST00146,SRV000823,2021-01-29,2021-02-27,Enterprise,MYR,418.07,29.03,23.34,412.38,E Wallet
INV00000229,CUST00762,SRV001486,2024-08-25,2024-09-23,Premium,MYR,929.12,48.69,52.83,933.26,Direct Debit
INV00000230,CUST01068,SRV001137,2019-03-25,2019-04-23,Premium,MYR,1341.13,46.29,77.69,1372.53,E Wallet
INV00000231,CUST00867,SRV000973,2025-06-02,2025-07-01,Premium,MYR,727.23,8.07,43.15,762.31,E Wallet
INV00000232,CUST00386,SRV000999,2020-07-24,2020-08-22,Premium,MYR,512.87,18.19,29.68,524.36,E Wallet
INV00000233,CUST00708,SRV000426,2024-11-18,2024-12-17,Premium,MYR,674.56,25.19,38.96,688.33,Credit Card
INV00000234,CUST00638,SRV000511,2018-11-04,2018-12-03,Basic,MYR,57.65,4.42,3.19,56.42,E Wallet
INV00000235,CUST00547,SRV000815,2022-12-13,2023-01-11,Premium,MYR,415.26,32.58,22.96,405.64,Credit Card
INV00000236,CUST00210,SRV000501,2025-01-05,2025-02-03,Enterprise,MYR,294.47,36.3,15.49,273.66,E Wallet
INV00000237,CUST00506,SRV001068,2020-08-01,2020-08-30,Enterprise,MYR,158.67,25.55,7.99,141.11,E Wallet
INV00000238,CUST01126,SRV000635,2024-03-01,2024-03-30,Premium,MYR,1680.19,20.68,99.57,1759.08,Credit Card
INV00000239,CUST00628,SRV001416,2023-03-15,2023-04-13,Enterprise,MYR,494.99,3.55,29.49,520.93,FPX
INV00000240,CUST01181,SRV000694,2020-07-16,2020-08-14,Basic,MYR,166.45,4.4,9.72,171.77,E Wallet
INV00000241,CUST00666,SRV000985,2020-11-12,2020-12-11,Basic,MYR,40.49,26.55,0.84,14.78,FPX
INV00000242,CUST00737,SRV001371,2022-06-05,2022-07-04,Enterprise,MYR,2023.96,11.07,120.77,2133.66,Credit Card
INV00000243,CUST00124,SRV001328,2022-02-21,2022-03-22,Premium,MYR,237.68,28.37,12.56,221.87,Bank Transfer
INV00000244,CUST00674,SRV000119,2020-02-13,2020-03-13,Premium,MYR,1455.2,39.64,84.93,1500.49,FPX
INV00000245,CUST00941,SRV000918,2025-12-19,2026-01-17,Standard,MYR,161.87,28.61,8.0,141.26,Direct Debit
INV00000246,CUST00172,SRV000512,2025-05-18,2025-06-16,Basic,MYR,45.33,41.38,0.24,4.19,Bank Transfer
INV00000247,CUST00837,SRV000864,2019-09-24,2019-10-23,Premium,MYR,307.93,48.32,15.58,275.19,Bank Transfer
INV00000248,CUST00471,SRV000358,2018-07-12,2018-08-10,Premium,MYR,166.96,15.03,9.12,161.05,FPX
INV00000249,CUST00090,SRV001048,2025-03-09,2025-04-07,Basic,MYR,124.79,4.27,7.23,127.75,Bank Transfer
INV00000250,CUST00874,SRV000885,2025-01-10,2025-02-08,Premium,MYR,300.28,2.6,17.86,315.54,E Wallet
INV00000251,CUST00956,SRV001424,2023-10-03,2023-11-01,Enterprise,MYR,918.3,3.23,54.9,969.97,Bank Transfer
INV00000252,CUST01022,SRV001180,2022-06-30,2022-07-29,Basic,MYR,46.71,1.87,2.69,47.53,Credit Card
INV00000253,CUST00637,SRV000174,2021-10-31,2021-11-29,Premium,MYR,1303.39,28.07,76.52,1351.84,FPX
INV00000254,CUST01077,SRV000002,2019-08-11,2019-09-09,Premium,MYR,275.01,49.59,13.53,238.95,Credit Card
INV00000255,CUST00484,SRV000325,2018-05-08,2018-06-06,Premium,MYR,1184.47,6.41,70.68,1248.74,FPX
INV00000256,CUST01115,SRV001124,2022-05-21,2022-06-19,Enterprise,MYR,477.46,20.13,27.44,484.77,FPX
INV00000257,CUST00360,SRV000439,2022-05-15,2022-06-13,Enterprise,MYR,606.71,23.98,34.96,617.69,E Wallet
INV00000258,CUST00831,SRV000454,2020-05-31,2020-06-29,Enterprise,MYR,1647.98,20.36,97.66,1725.28,Bank Transfer
INV00000259,CUST01077,SRV001441,2020-03-12,2020-04-10,Premium,MYR,994.59,32.51,57.72,1019.8,Credit Card
INV00000260,CUST00100,SRV000680,2025-10-25,2025-11-23,Premium,MYR,414.97,28.45,23.19,409.71,Credit Card
INV00000261,CUST01076,SRV001193,2020-07-12,2020-08-10,Enterprise,MYR,383.83,23.73,21.61,381.71,Bank Transfer
INV00000262,CUST01171,SRV000153,2020-11-28,2020-12-27,Enterprise,MYR,971.76,12.55,57.55,1016.76,Bank Transfer
INV00000263,CUST00333,SRV000450,2023-02-19,2023-03-20,Enterprise,MYR,755.47,12.18,44.6,787.89,E Wallet
INV00000264,CUST01114,SRV000506,2025-04-02,2025-05-01,Enterprise,MYR,1541.21,4.28,92.22,1629.15,FPX
INV00000265,CUST01032,SRV001039,2021-05-22,2021-06-20,Premium,MYR,188.57,24.09,9.87,174.35,E Wallet
INV00000266,CUST00132,SRV000987,2025-03-03,2025-04-01,Premium,MYR,173.46,18.11,9.32,164.67,Bank Transfer
INV00000267,CUST01151,SRV000283,2023-09-09,2023-10-08,Enterprise,MYR,776.95,25.26,45.1,796.79,Direct Debit
INV00000268,CUST00815,SRV000848,2018-10-21,2018-11-19,Standard,MYR,181.78,15.6,9.97,176.15,Bank Transfer
INV00000269,CUST00791,SRV001159,2019-03-24,2019-04-22,Premium,MYR,1186.16,44.33,68.51,1210.34,E Wallet
INV00000270,CUST01042,SRV000773,2020-10-16,2020-11-14,Standard,MYR,132.92,13.35,7.17,126.74,FPX
INV00000271,CUST00810,SRV000009,2021-02-14,2021-03-15,Basic,MYR,46.03,42.36,0.22,3.89,Bank Transfer
INV00000272,CUST00588,SRV001017,2025-06-23,2025-07-22,Premium,MYR,251.01,49.3,12.1,213.81,FPX
INV00000273,CUST00577,SRV001059,2024-09-22,2024-10-21,Enterprise,MYR,1226.33,29.39,71.82,1268.76,Credit Card
INV00000274,CUST00725,SRV001120,2024-05-28,2024-06-26,Enterprise,MYR,2397.56,36.16,141.68,2503.08,Direct Debit
INV00000275,CUST01105,SRV000480,2019-10-26,2019-11-24,Enterprise,MYR,470.82,8.09,27.76,490.49,Credit Card
INV00000276,CUST00720,SRV000598,2019-12-10,2020-01-08,Premium,MYR,2585.09,25.4,153.58,2713.27,Bank Transfer
INV00000277,CUST00312,SRV001488,2023-10-15,2023-11-13,Basic,MYR,45.08,24.54,1.23,21.77,Direct Debit
INV00000278,CUST00443,SRV000185,2024-04-09,2024-05-08,Premium,MYR,1592.61,44.6,92.88,1640.89,Direct Debit
INV00000279,CUST01062,SRV001125,2020-07-13,2020-08-11,Basic,MYR,49.25,18.77,1.83,32.31,E Wallet
INV00000280,CUST00412,SRV000654,2018-10-26,2018-11-24,Premium,MYR,490.61,38.83,27.11,478.89,FPX
INV00000281,CUST00505,SRV000209,2024-04-26,2024-05-25,Standard,MYR,126.54,0.15,7.58,133.97,FPX
INV00000282,CUST00146,SRV001016,2022-04-13,2022-05-12,Premium,MYR,1012.04,10.33,60.1,1061.81,E Wallet
INV00000283,CUST01188,SRV000164,2023-04-04,2023-05-03,Standard,MYR,160.12,1.61,9.51,168.02,Credit Card
INV00000284,CUST01035,SRV001385,2024-01-26,2024-02-24,Standard,MYR,224.28,9.08,12.91,228.11,Direct Debit
INV00000285,CUST01043,SRV000088,2024-09-03,2024-10-02,Standard,MYR,140.2,18.22,7.32,129.3,Bank Transfer
INV00000286,CUST00510,SRV000655,2023-08-06,2023-09-04,Premium,MYR,215.5,10.61,12.29,217.18,E Wallet
INV00000287,CUST00697,SRV000305,2019-08-22,2019-09-20,Premium,MYR,1464.31,34.27,85.8,1515.84,FPX
INV00000288,CUST00037,SRV001365,2025-11-26,2025-12-25,Enterprise,MYR,406.29,43.57,21.76,384.48,E Wallet
INV00000289,CUST01153,SRV000691,2022-05-29,2022-06-27,Premium,MYR,154.22,35.85,7.1,125.47,Bank Transfer
INV00000290,CUST00530,SRV000582,2021-01-23,2021-02-21,Premium,MYR,943.92,0.33,56.62,1000.21,Credit Card
INV00000291,CUST00586,SRV000059,2023-09-29,2023-10-28,Premium,MYR,243.97,41.4,12.15,214.72,Bank Transfer
INV00000292,CUST00140,SRV000836,2019-11-04,2019-12-03,Premium,MYR,578.99,9.68,34.16,603.47,Credit Card
INV00000293,CUST00934,SRV000163,2021-01-02,2021-01-31,Enterprise,MYR,727.64,40.23,41.24,728.65,Bank Transfer
INV00000294,CUST00307,SRV000337,2020-11-01,2020-11-30,Premium,MYR,212.23,18.83,11.6,205.0,Direct Debit
INV00000295,CUST00988,SRV000949,2022-08-12,2022-09-10,Premium,MYR,481.67,14.67,28.02,495.02,Direct Debit
INV00000296,CUST00430,SRV000472,2022-03-26,2022-04-24,Enterprise,MYR,713.43,48.76,39.88,704.55,Credit Card
INV00000297,CUST00374,SRV000673,2021-11-11,2021-12-10,Enterprise,MYR,700.52,18.1,40.95,723.37,Bank Transfer
INV00000298,CUST00895,SRV000806,2019-01-24,2019-02-22,Enterprise,MYR,511.79,13.42,29.9,528.27,Credit Card
INV00000299,CUST01015,SRV000370,2025-09-02,2025-10-01,Basic,MYR,39.43,9.72,1.78,31.49,E Wallet
INV00000300,CUST00747,SRV001075,2024-08-23,2024-09-21,Premium,MYR,2532.18,15.51,151.0,2667.67,FPX
INV00000301,CUST00764,SRV001443,2023-02-27,2023-03-28,Enterprise,MYR,1970.96,18.86,117.13,2069.23,FPX
INV00000302,CUST00403,SRV000103,2022-11-14,2022-12-13,Premium,MYR,484.03,37.89,26.77,472.91,Credit Card
INV00000303,CUST00545,SRV001060,2021-12-31,2022-01-29,Basic,MYR,39.72,5.4,2.06,36.38,Bank Transfer
INV00000304,CUST00267,SRV001310,2023-08-19,2023-09-17,Basic,MYR,42.86,49.06,-0.37,-6.57,Direct Debit
INV00000305,CUST00192,SRV000627,2024-04-25,2024-05-24,Enterprise,MYR,319.07,5.26,18.83,332.64,Credit Card
INV00000306,CUST00867,SRV000800,2024-01-19,2024-02-17,Premium,MYR,713.28,30.62,40.96,723.62,E Wallet
INV00000307,CUST00947,SRV000338,2023-02-20,2023-03-21,Basic,MYR,155.38,30.03,7.52,132.87,Direct Debit
INV00000308,CUST00897,SRV001409,2022-01-17,2022-02-15,Enterprise,MYR,290.04,46.98,14.58,257.64,Bank Transfer
INV00000309,CUST00673,SRV001406,2018-09-25,2018-10-24,Premium,MYR,1228.4,13.73,72.88,1287.55,FPX
INV00000310,CUST00583,SRV001461,2025-06-08,2025-07-07,Premium,MYR,432.56,30.33,24.13,426.36,E Wallet
INV00000311,CUST00475,SRV001222,2020-05-04,2020-06-02,Standard,MYR,186.06,17.13,10.14,179.07,FPX
INV00000312,CUST00106,SRV000794,2025-05-20,2025-06-18,Enterprise,MYR,370.46,12.48,21.48,379.46,Bank Transfer
INV00000313,CUST00542,SRV000782,2021-10-11,2021-11-09,Premium,MYR,761.75,17.42,44.66,788.99,Direct Debit
INV00000314,CUST00978,SRV001080,2019-12-01,2019-12-30,Enterprise,MYR,1107.13,32.37,64.49,1139.25,Direct Debit
INV00000315,CUST00322,SRV000759,2019-12-18,2020-01-16,Premium,MYR,335.13,11.81,19.4,342.72,Credit Card
INV00000316,CUST00903,SRV000995,2022-12-11,2023-01-09,Enterprise,MYR,2885.99,49.84,170.17,3006.32,FPX
INV00000317,CUST00455,SRV001242,2023-03-08,2023-04-06,Premium,MYR,1166.4,35.98,67.83,1198.25,Credit Card
INV00000318,CUST00529,SRV000272,2020-08-22,2020-09-20,Enterprise,MYR,461.64,23.4,26.29,464.53,Bank Transfer
INV00000319,CUST00729,SRV001207,2022-08-20,2022-09-18,Enterprise,MYR,353.85,38.97,18.89,333.77,Direct Debit
INV00000320,CUST00871,SRV001194,2023-04-16,2023-05-15,Basic,MYR,55.18,1.51,3.22,56.89,Bank Transfer
INV00000321,CUST01027,SRV001239,2021-12-10,2022-01-08,Basic,MYR,45.69,33.5,0.73,12.92,FPX
INV00000322,CUST00393,SRV000335,2022-01-16,2022-02-14,Premium,MYR,460.86,10.17,27.04,477.73,Bank Transfer
INV00000323,CUST00417,SRV001083,2022-08-06,2022-09-04,Standard,MYR,222.62,22.34,12.02,212.3,Credit Card
INV00000324,CUST00310,SRV001171,2022-02-15,2022-03-16,Premium,MYR,506.21,19.43,29.21,515.99,E Wallet
INV00000325,CUST00070,SRV000998,2022-10-04,2022-11-02,Standard,MYR,154.24,30.22,7.44,131.46,Bank Transfer
INV00000326,CUST00056,SRV001195,2023-12-20,2024-01-18,Standard,MYR,307.74,23.95,17.03,300.82,Direct Debit
INV00000327,CUST00305,SRV000869,2024-07-05,2024-08-03,Premium,MYR,1482.97,14.85,88.09,1556.21,Bank Transfer
INV00000328,CUST01119,SRV001105,2025-07-28,2025-08-26,Enterprise,MYR,529.66,37.29,29.54,521.91,E Wallet
INV00000329,CUST00596,SRV001277,2020-09-24,2020-10-23,Basic,MYR,179.61,39.5,8.41,148.52,E Wallet
INV00000330,CUST00471,SRV000534,2019-06-22,2019-07-21,Enterprise,MYR,271.07,2.66,16.1,284.51,FPX
INV00000331,CUST01151,SRV000283,2022-10-14,2022-11-12,Enterprise,MYR,327.25,36.32,17.46,308.39,Direct Debit
INV00000332,CUST00961,SRV000984,2020-06-24,2020-07-23,Basic,MYR,47.24,3.05,2.65,46.84,Direct Debit
INV00000333,CUST01199,SRV000685,2021-02-11,2021-03-12,Premium,MYR,430.89,8.16,25.36,448.09,Bank Transfer
INV00000334,CUST00853,SRV000974,2021-07-12,2021-08-10,Standard,MYR,183.76,49.01,8.08,142.83,Bank Transfer
INV00000335,CUST01115,SRV001257,2021-10-22,2021-11-20,Basic,MYR,51.22,46.58,0.28,4.92,FPX
INV00000336,CUST00542,SRV000782,2020-02-19,2020-03-19,Premium,MYR,441.74,8.42,26.0,459.32,Direct Debit
INV00000337,CUST00822,SRV001145,2022-09-04,2022-10-03,Premium,MYR,608.39,26.16,34.93,617.16,Direct Debit
INV00000338,CUST00758,SRV001226,2022-07-09,2022-08-07,Premium,MYR,1078.75,0.93,64.67,1142.49,Bank Transfer
INV00000339,CUST00627,SRV001336,2025-05-21,2025-06-19,Premium,MYR,186.64,0.02,11.2,197.82,Bank Transfer
INV00000340,CUST00131,SRV001474,2019-12-01,2019-12-30,Enterprise,MYR,169.11,9.57,9.57,169.11,FPX
INV00000341,CUST00820,SRV001340,2020-10-15,2020-11-13,Standard,MYR,237.66,30.03,12.46,220.09,FPX
INV00000342,CUST00671,SRV000356,2024-09-06,2024-10-05,Premium,MYR,177.42,22.59,9.29,164.12,Bank Transfer
INV00000343,CUST00510,SRV001254,2023-10-05,2023-11-03,Premium,MYR,409.28,40.5,22.13,390.91,E Wallet
INV00000344,CUST00860,SRV000502,2024-09-03,2024-10-02,Enterprise,MYR,1211.02,3.35,72.46,1280.13,Bank Transfer
INV00000345,CUST00018,SRV000826,2024-07-03,2024-08-01,Premium,MYR,262.55,21.98,14.43,255.0,FPX
INV00000346,CUST01094,SRV001081,2025-01-25,2025-02-23,Premium,MYR,724.88,11.62,42.8,756.06,Direct Debit
INV00000347,CUST00072,SRV000464,2024-03-02,2024-03-31,Basic,MYR,50.23,10.38,2.39,42.24,FPX
INV00000348,CUST00432,SRV001094,2023-11-08,2023-12-07,Basic,MYR,189.41,9.89,10.77,190.29,Credit Card
INV00000349,CUST00385,SRV000840,2024-02-19,2024-03-19,Enterprise,MYR,595.15,30.75,33.86,598.26,Credit Card
INV00000350,CUST01055,SRV000863,2021-08-31,2021-09-29,Premium,MYR,993.05,20.12,58.38,1031.31,Credit Card
INV00000351,CUST01196,SRV000751,2023-07-09,2023-08-07,Basic,MYR,50.34,22.63,1.66,29.37,Bank Transfer
INV00000352,CUST00132,SRV000641,2023-11-28,2023-12-27,Enterprise,MYR,586.03,48.19,32.27,570.11,Bank Transfer
INV00000353,CUST01185,SRV000509,2019-03-11,2019-04-09,Standard,MYR,107.62,6.6,6.06,107.08,E Wallet
INV00000354,CUST00593,SRV001337,2021-02-05,2021-03-06,Enterprise,MYR,260.75,45.25,12.93,228.43,E Wallet
INV00000355,CUST00627,SRV001336,2024-12-17,2025-01-15,Standard,MYR,213.08,43.2,10.19,180.07,Bank Transfer
INV00000356,CUST01126,SRV001262,2023-03-25,2023-04-23,Enterprise,MYR,1393.25,8.18,83.1,1468.17,Credit Card
INV00000357,CUST00395,SRV000019,2023-10-18,2023-11-16,Standard,MYR,429.13,17.77,24.68,436.04,Credit Card
INV00000358,CUST00246,SRV000790,2023-04-29,2023-05-28,Standard,MYR,163.66,17.74,8.76,154.68,FPX
INV00000359,CUST00747,SRV001075,2024-04-25,2024-05-24,Enterprise,MYR,1996.67,1.92,119.69,2114.44,FPX
INV00000360,CUST01188,SRV000164,2024-03-29,2024-04-27,Standard,MYR,172.83,9.41,9.81,173.23,Credit Card
INV00000361,CUST00539,SRV000648,2023-03-12,2023-04-10,Basic,MYR,55.12,0.73,3.26,57.65,Direct Debit
INV00000362,CUST00442,SRV000558,2021-07-30,2021-08-28,Basic,MYR,57.56,31.86,1.54,27.24,Bank Transfer
INV00000363,CUST00388,SRV000670,2025-06-02,2025-07-01,Basic,MYR,52.79,34.76,1.08,19.11,Credit Card
INV00000364,CUST01174,SRV000298,2023-03-12,2023-04-10,Basic,MYR,47.46,20.86,1.6,28.2,FPX
INV00000365,CUST00685,SRV000191,2023-01-15,2023-02-13,Premium,MYR,462.24,40.71,25.29,446.82,Bank Transfer
INV00000366,CUST01181,SRV001492,2020-03-10,2020-04-08,Basic,MYR,221.17,11.31,12.59,222.45,E Wallet
INV00000367,CUST01050,SRV000674,2020-01-30,2020-02-28,Premium,MYR,237.54,1.0,14.19,250.73,Credit Card
INV00000368,CUST00274,SRV001130,2020-05-20,2020-06-18,Enterprise,MYR,2491.31,22.39,148.14,2617.06,Credit Card
INV00000369,CUST00109,SRV000775,2024-02-22,2024-03-22,Standard,MYR,185.06,35.86,8.95,158.15,FPX
INV00000370,CUST00944,SRV000359,2024-07-27,2024-08-25,Enterprise,MYR,184.48,20.72,9.83,173.59,E Wallet
INV00000371,CUST00264,SRV000134,2023-01-25,2023-02-23,Basic,MYR,43.28,26.73,0.99,17.54,FPX
INV00000372,CUST00635,SRV000130,2023-05-21,2023-06-19,Basic,MYR,52.01,43.91,0.49,8.59,Bank Transfer
INV00000373,CUST00070,SRV000998,2022-09-04,2022-10-03,Basic,MYR,148.15,18.43,7.78,137.5,Bank Transfer
INV00000374,CUST00552,SRV000288,2020-01-18,2020-02-16,Premium,MYR,160.73,21.4,8.36,147.69,Credit Card
INV00000375,CUST00277,SRV001436,2019-09-22,2019-10-21,Standard,MYR,171.88,3.18,10.12,178.82,Direct Debit
INV00000376,CUST00585,SRV001350,2022-09-02,2022-10-01,Premium,MYR,1189.1,27.08,69.72,1231.74,FPX
INV00000377,CUST01103,SRV000843,2025-07-23,2025-08-21,Standard,MYR,181.27,15.14,9.97,176.1,Bank Transfer
INV00000378,CUST00315,SRV000107,2021-02-17,2021-03-18,Standard,MYR,382.14,25.51,21.4,378.03,Credit Card
INV00000379,CUST01031,SRV001233,2023-08-21,2023-09-19,Premium,MYR,226.58,41.37,11.11,196.32,FPX
INV00000380,CUST00346,SRV000435,2025-06-19,2025-07-18,Enterprise,MYR,686.61,17.14,40.17,709.64,Credit Card
INV00000381,CUST00151,SRV001465,2023-01-25,2023-02-23,Basic,MYR,238.76,26.65,12.73,224.84,Bank Transfer
INV00000382,CUST00190,SRV000866,2021-12-23,2022-01-21,Premium,MYR,845.46,49.49,47.76,843.73,Direct Debit
INV00000383,CUST00637,SRV000174,2023-02-23,2023-03-24,Premium,MYR,1216.82,49.96,70.01,1236.87,FPX
INV00000384,CUST00530,SRV000582,2022-08-16,2022-09-14,Enterprise,MYR,1233.62,42.34,71.48,1262.76,Credit Card
INV00000385,CUST00860,SRV000502,2025-07-19,2025-08-17,Premium,MYR,802.16,13.66,47.31,835.81,Bank Transfer
INV00000386,CUST00008,SRV000181,2024-11-11,2024-12-10,Standard,MYR,189.74,34.94,9.29,164.09,Bank Transfer
INV00000387,CUST00487,SRV001098,2022-09-27,2022-10-26,Enterprise,MYR,267.33,17.29,15.0,265.04,E Wallet
INV00000388,CUST00513,SRV000646,2021-10-05,2021-11-03,Enterprise,MYR,1544.17,17.57,91.6,1618.2,Direct Debit
INV00000389,CUST00473,SRV000269,2024-06-12,2024-07-11,Premium,MYR,346.73,33.09,18.82,332.46,Credit Card
INV00000390,CUST00669,SRV001321,2023-09-14,2023-10-13,Premium,MYR,212.21,47.34,9.89,174.76,E Wallet
INV00000391,CUST01104,SRV001479,2023-12-02,2023-12-31,Enterprise,MYR,1046.31,21.98,61.46,1085.79,Credit Card
INV00000392,CUST00374,SRV000673,2021-04-15,2021-05-14,Premium,MYR,300.82,15.78,17.1,302.14,Bank Transfer
INV00000393,CUST00822,SRV000559,2023-07-01,2023-07-30,Enterprise,MYR,1069.75,38.19,61.89,1093.45,Direct Debit
INV00000394,CUST00544,SRV000513,2023-11-13,2023-12-12,Basic,MYR,210.88,34.4,10.59,187.07,E Wallet
INV00000395,CUST00088,SRV000521,2022-11-16,2022-12-15,Basic,MYR,130.84,49.49,4.88,86.23,Credit Card
INV00000396,CUST01069,SRV001498,2025-08-12,2025-09-10,Basic,MYR,176.25,46.7,7.77,137.32,Credit Card
INV00000397,CUST00550,SRV000098,2023-02-08,2023-03-09,Enterprise,MYR,307.91,44.03,15.83,279.71,E Wallet
INV00000398,CUST00348,SRV000701,2021-09-27,2021-10-26,Basic,MYR,42.78,1.35,2.49,43.92,Direct Debit
INV00000399,CUST01165,SRV000078,2022-05-17,2022-06-15,Enterprise,MYR,2085.05,38.18,122.81,2169.68,Direct Debit
INV00000400,CUST01110,SRV000429,2019-11-07,2019-12-06,Standard,MYR,451.97,7.11,26.69,471.55,FPX
INV00000401,CUST00921,SRV000678,2020-05-27,2020-06-25,Enterprise,MYR,1199.66,18.38,70.88,1252.16,FPX
INV00000402,CUST00444,SRV000710,2025-05-16,2025-06-14,Standard,MYR,455.25,15.08,26.41,466.58,FPX
INV00000403,CUST01044,SRV001020,2019-08-24,2019-09-22,Enterprise,MYR,2491.64,36.66,147.3,2602.28,E Wallet
INV00000404,CUST00853,SRV000907,2022-01-29,2022-02-27,Standard,MYR,170.72,40.51,7.81,138.02,Bank Transfer
INV00000405,CUST01127,SRV001218,2024-11-22,2024-12-21,Premium,MYR,183.01,1.47,10.89,192.43,Direct Debit
INV00000406,CUST00847,SRV001397,2021-04-29,2021-05-28,Basic,MYR,40.59,26.97,0.82,14.44,Bank Transfer
INV00000407,CUST00438,SRV001042,2023-05-16,2023-06-14,Enterprise,MYR,505.51,26.54,28.74,507.71,FPX
INV00000408,CUST00612,SRV000383,2023-01-15,2023-02-13,Premium,MYR,1082.51,28.29,63.25,1117.47,Bank Transfer
INV00000409,CUST00869,SRV000988,2025-01-16,2025-02-14,Premium,MYR,542.6,25.92,31.0,547.68,FPX
INV00000410,CUST01060,SRV000025,2025-11-06,2025-12-05,Standard,MYR,324.34,28.12,17.77,313.99,E Wallet
INV00000411,CUST00385,SRV000741,2025-05-10,2025-06-08,Enterprise,MYR,725.48,39.67,41.15,726.96,Credit Card
INV00000412,CUST01196,SRV001417,2024-11-24,2024-12-23,Premium,MYR,1282.35,37.68,74.68,1319.35,Bank Transfer
INV00000413,CUST00619,SRV000700,2022-12-20,2023-01-18,Premium,MYR,585.05,33.95,33.07,584.17,Direct Debit
INV00000414,CUST01042,SRV000773,2022-05-09,2022-06-07,Standard,MYR,129.11,10.46,7.12,125.77,FPX
INV00000415,CUST01163,SRV000321,2023-01-20,2023-02-18,Standard,MYR,241.72,40.36,12.08,213.44,Credit Card
INV00000416,CUST01106,SRV001040,2025-04-28,2025-05-27,Enterprise,MYR,1801.02,41.13,105.59,1865.48,FPX
INV00000417,CUST00046,SRV000110,2025-11-27,2025-12-26,Premium,MYR,581.95,1.73,34.81,615.03,Bank Transfer
INV00000418,CUST00619,SRV000700,2023-08-17,2023-09-15,Premium,MYR,179.67,20.02,9.58,169.23,Direct Debit
INV00000419,CUST00417,SRV001199,2022-07-07,2022-08-05,Enterprise,MYR,787.57,10.41,46.63,823.79,Credit Card
INV00000420,CUST00577,SRV000043,2025-12-19,2026-01-17,Basic,MYR,46.98,12.99,2.04,36.03,Credit Card
INV00000421,CUST00953,SRV001092,2020-01-24,2020-02-22,Enterprise,MYR,1494.29,9.51,89.09,1573.87,Bank Transfer
INV00000422,CUST00109,SRV000344,2024-01-15,2024-02-13,Premium,MYR,587.23,39.72,32.85,580.36,FPX
INV00000423,CUST01087,SRV000551,2022-10-06,2022-11-04,Premium,MYR,194.21,5.06,11.35,200.5,Credit Card
INV00000424,CUST00703,SRV000991,2021-09-18,2021-10-17,Premium,MYR,357.03,9.04,20.88,368.87,E Wallet
INV00000425,CUST00869,SRV000402,2025-05-08,2025-06-06,Standard,MYR,126.29,30.52,5.75,101.52,FPX
INV00000426,CUST00632,SRV001330,2019-10-14,2019-11-12,Basic,MYR,53.7,30.92,1.37,24.15,FPX
INV00000427,CUST00195,SRV001291,2019-07-09,2019-08-07,Basic,MYR,224.73,4.13,13.24,233.84,E Wallet
INV00000428,CUST00897,SRV001308,2023-06-10,2023-07-09,Basic,MYR,58.64,20.76,2.27,40.15,Bank Transfer
INV00000429,CUST00863,SRV000861,2021-03-03,2021-04-01,Basic,MYR,48.67,49.55,-0.05,-0.93,Bank Transfer
INV00000430,CUST00458,SRV001001,2021-02-09,2021-03-10,Premium,MYR,650.54,22.15,37.7,666.09,FPX
INV00000431,CUST00863,SRV000861,2021-06-01,2021-06-30,Basic,MYR,41.7,35.05,0.4,7.05,Bank Transfer
INV00000432,CUST00866,SRV000052,2022-08-11,2022-09-09,Premium,MYR,338.32,34.23,18.25,322.34,FPX
INV00000433,CUST01068,SRV000395,2019-01-03,2019-02-01,Basic,MYR,52.03,3.76,2.9,51.17,E Wallet
INV00000434,CUST00009,SRV000792,2020-10-10,2020-11-08,Standard,MYR,171.39,16.53,9.29,164.15,Bank Transfer
INV00000435,CUST00686,SRV001165,2020-03-05,2020-04-03,Premium,MYR,695.43,24.61,40.25,711.07,Direct Debit
INV00000436,CUST00193,SRV000143,2020-03-18,2020-04-16,Enterprise,MYR,719.58,35.57,41.04,725.05,Bank Transfer
INV00000437,CUST00567,SRV000549,2023-10-21,2023-11-19,Standard,MYR,319.94,1.21,19.12,337.85,Direct Debit
INV00000438,CUST00919,SRV000608,2020-08-14,2020-09-12,Basic,MYR,50.12,33.17,1.02,17.97,FPX
INV00000439,CUST00344,SRV000198,2025-05-15,2025-06-13,Enterprise,MYR,241.19,6.54,14.08,248.73,Bank Transfer
