service_id,customer_id,service_category,service_status,region,access_technology,router_model,device_os,sla_tier,service_start_date,service_end_date,bandwidth_mbps,monthly_usage_gb,avg_latency_ms,jitter_ms,monthly_outages
SRV000778,CUST00892,Unifi Home,Active,East Coast,Fibre,Nokia G 2425G A,macOS,Gold,2021-10-14,,300,1925,13,15,0
SRV000779,CUST00902,IoT Connectivity,Active,East Coast,Fibre,TP Link Archer A6,Embedded,Platinum,2020-10-30,,1000,707,11,4,2
SRV000780,CUST00808,Unifi Business,Active,Southern,Fibre,Huawei HG8145V5,Embedded,Gold,2021-11-13,,1000,808,12,22,2
SRV000781,CUST01042,Cloud Compute,Terminated,Sarawak,Fibre,D Link DIR 842,macOS,Silver,2020-08-29,,300,975,7,26,1
SRV000782,CUST00542,Cloud Storage,Provisioning,Sabah,5G,TP Link Archer A6,macOS,Silver,2020-02-19,,500,1034,26,29,0
SRV000783,CUST00355,Managed Security,Provisioning,Northern,4G/LTE,ZTE ZXHN F670L,Linux,Gold,2023-07-01,,300,999,66,4,4
SRV000784,CUST00469,Mobile Postpaid,Suspended,East Coast,4G/LTE,ZTE ZXHN F670L,iOS,Bronze,2021-02-28,2022-06-07,30,141,44,4,3
SRV000785,CUST00837,Cloud Storage,Provisioning,Central,4G/LTE,TP Link Archer A6,Android,Silver,2018-04-22,,500,1459,43,4,0
SRV000786,CUST00335,IoT Connectivity,Active,East Coast,4G/LTE,ZTE ZXHN F670L,Android,Platinum,2021-06-21,,100,378,65,28,6
SRV000787,CUST00269,Mobile Postpaid,Active,Southern,4G/LTE,TP Link Archer A6,macOS,Bronze,2024-04-25,,30,133,69,30,3
SRV000788,CUST01005,Managed Security,Provisioning,Northern,Fibre,Huawei HG8145V5,macOS,Silver,2025-02-25,,500,544,12,27,2
SRV000789,CUST00936,Mobile Postpaid,Provisioning,Central,5G,D Link DIR 842,macOS,Platinum,2023-12-02,,100,67,12,27,2
SRV000790,CUST00246,Unifi Business,Active,Northern,Fibre,D Link DIR 842,Linux,Gold,2022-07-03,,500,596,13,23,2
SRV000791,CUST00790,Cloud Storage,Terminated,Sarawak,5G,Huawei HG8145V5,Linux,Bronze,2020-01-18,,300,328,10,12,1
SRV000792,CUST00009,IoT Connectivity,Active,East Coast,Fibre,ZTE ZXHN F670L,macOS,Silver,2020-08-11,,500,205,20,20,0
SRV000793,CUST00478,Cloud Storage,Active,Northern,Fibre,ZTE ZXHN F670L,iOS,Silver,2023-04-03,,500,275,14,17,1
SRV000794,CUST00106,Cloud Compute,Provisioning,East Coast,5G,TP Link Archer A6,macOS,Gold,2023-05-31,,100,1176,14,14,4
SRV000795,CUST00038,Unifi Home,Active,Southern,Fibre,Huawei HG8145V5,Android,Silver,2021-04-29,,800,374,10,25,0
SRV000796,CUST01070,IoT Connectivity,Suspended,Southern,5G,TP Link Archer A6,iOS,Silver,2018-11-10,,500,1267,23,25,0
SRV000797,CUST00270,Mobile Postpaid,Active,East Coast,4G/LTE,Nokia G 2425G A,macOS,Silver,2023-06-08,,100,49,49,12,3
SRV000798,CUST00061,Cloud Compute,Active,Sabah,Fibre,Nokia G 2425G A,macOS,Gold,2020-10-09,,100,1339,14,3,1
SRV000799,CUST00689,Unifi Home,Active,Southern,DSL,TP Link Archer A6,Android,Gold,2019-09-25,,100,1108,145,21,4
SRV000800,CUST00867,Cloud Storage,Active,Northern,4G/LTE,D Link DIR 842,Windows,Bronze,2023-10-21,,500,110,57,11,4
SRV000801,CUST00199,Cloud Storage,Active,East Coast,5G,Nokia G 2425G A,Linux,Silver,2022-08-03,,1000,944,29,10,5
SRV000802,CUST00806,Mobile Postpaid,Active,Central,4G/LTE,TP Link Archer A6,Android,Silver,2023-12-09,,100,54,22,10,6
SRV000803,CUST00463,Cloud Compute,Provisioning,Southern,5G,ZTE ZXHN F670L,Embedded,Platinum,2025-01-18,,1000,399,13,16,3
SRV000804,CUST00535,Mobile Postpaid,Terminated,Southern,5G,Nokia G 2425G A,Windows,Bronze,2022-04-27,,100,28,24,18,5
SRV000805,CUST01147,Managed Security,Active,Central,4G/LTE,TP Link Archer A6,macOS,Silver,2021-03-09,,100,276,23,13,5
SRV000806,CUST00895,Cloud Storage,Active,East Coast,5G,TP Link Archer A6,Android,Silver,2019-01-24,,300,1437,28,15,4
SRV000807,CUST00650,Mobile Postpaid,Active,East Coast,5G,ZTE ZXHN F670L,iOS,Bronze,2018-02-18,,30,130,18,12,5
SRV000808,CUST01069,Mobile Postpaid,Terminated,East Coast,4G/LTE,Huawei HG8145V5,Linux,Silver,2024-03-20,2025-11-09,30,94,22,16,5
SRV000809,CUST00412,Cloud Storage,Active,Sabah,4G/LTE,D Link DIR 842,Windows,Bronze,2018-09-09,,300,984,77,23,4
SRV000810,CUST00286,Unifi Home,Suspended,East Coast,DSL,Huawei HG8145V5,Embedded,Platinum,2021-06-08,,300,901,143,4,1
SRV000811,CUST00746,Cloud Storage,Suspended,Southern,Fibre,ZTE ZXHN F670L,iOS,Gold,2021-08-23,,500,1037,16,26,2
SRV000812,CUST00236,Cloud Compute,Active,Northern,4G/LTE,TP Link Archer A6,iOS,Bronze,2020-04-12,,1000,140,20,19,4
SRV000813,CUST00002,Cloud Compute,Terminated,Southern,4G/LTE,Huawei HG8145V5,Linux,Silver,2018-01-27,2020-10-04,300,163,32,29,2
SRV000814,CUST00150,Mobile Postpaid,Suspended,East Coast,4G/LTE,TP Link Archer A6,Embedded,Bronze,2018-11-11,,100,131,66,30,4
SRV000815,CUST00547,Cloud Storage,Suspended,Northern,5G,ZTE ZXHN F670L,Embedded,Bronze,2021-09-19,,100,150,25,9,3
SRV000816,CUST00204,Cloud Compute,Provisioning,Sabah,Fibre,D Link DIR 842,Android,Platinum,2024-06-11,,100,1452,20,10,1
SRV000817,CUST00404,Cloud Storage,Active,Central,Fibre,D Link DIR 842,iOS,Silver,2023-05-06,,1000,994,10,28,0
SRV000818,CUST00733,Managed Security,Provisioning,East Coast,5G,ZTE ZXHN F670L,Embedded,Silver,2023-12-06,,1000,978,13,17,1
SRV000819,CUST00595,IoT Connectivity,Provisioning,Northern,5G,ZTE ZXHN F670L,Windows,Silver,2021-06-25,,500,578,30,3,2
SRV000820,CUST00223,IoT Connectivity,Active,Northern,5G,Huawei HG8145V5,Linux,Silver,2022-08-09,,300,268,30,6,1
SRV000821,CUST00420,Cloud Compute,Active,Northern,4G/LTE,Nokia G 2425G A,iOS,Silver,2022-04-27,,100,129,49,23,6
SRV000822,CUST00252,Cloud Compute,Suspended,Central,Fibre,ZTE ZXHN F670L,Windows,Gold,2022-12-25,,500,959,19,30,1
SRV000823,CUST00146,Cloud Storage,Suspended,East Coast,4G/LTE,TP Link Archer A6,Android,Gold,2020-05-04,,1000,899,20,10,2
SRV000824,CUST00856,Mobile Postpaid,Active,Northern,5G,D Link DIR 842,Embedded,Gold,2024-09-17,,100,132,30,13,3
SRV000825,CUST00922,Managed Security,Terminated,East Coast,5G,D Link DIR 842,Linux,Silver,2018-05-19,,1000,195,27,12,1
SRV000826,CUST00018,IoT Connectivity,Provisioning,Southern,5G,Huawei HG8145V5,macOS,Silver,2024-02-04,,500,478,12,16,2
SRV000827,CUST00128,Cloud Storage,Active,Southern,4G/LTE,Nokia G 2425G A,Linux,Gold,2024-05-22,,1000,394,49,12,2
SRV000828,CUST00565,Cloud Compute,Active,Central,5G,ZTE ZXHN F670L,Embedded,Gold,2019-08-04,,100,948,29,6,4
SRV000829,CUST01099,Cloud Storage,Provisioning,Northern,Fibre,Nokia G 2425G A,Linux,Silver,2024-06-29,,100,226,17,26,1
SRV000830,CUST00287,Cloud Compute,Active,Central,5G,Huawei HG8145V5,macOS,Bronze,2022-04-04,,100,626,17,2,1
SRV000831,CUST00183,IoT Connectivity,Provisioning,Northern,4G/LTE,Huawei HG8145V5,iOS,Gold,2018-09-02,,100,329,71,28,4
SRV000832,CUST00539,Unifi Home,Active,Southern,Fibre,Nokia G 2425G A,Windows,Bronze,2022-11-15,,500,960,9,23,1
SRV000833,CUST00729,Mobile Postpaid,Active,Central,5G,TP Link Archer A6,Android,Bronze,2021-09-16,,100,84,21,15,5
SRV000834,CUST01072,Cloud Compute,Active,Sabah,5G,Nokia G 2425G A,macOS,Silver,2022-07-15,,1000,282,17,11,2
SRV000835,CUST00814,Managed Security,Terminated,Northern,5G,Huawei HG8145V5,Embedded,Platinum,2024-12-19,,500,1200,23,22,2
SRV000836,CUST00140,Cloud Storage,Provisioning,Sarawak,Fibre,TP Link Archer A6,Embedded,Bronze,2018-02-12,,100,1328,8,25,2
SRV000837,CUST00886,Mobile Postpaid,Active,Central,4G/LTE,Nokia G 2425G A,Windows,Silver,2022-12-01,,30,70,45,26,5
SRV000838,CUST01100,Cloud Compute,Active,Northern,4G/LTE,TP Link Archer A6,Android,Bronze,2021-04-22,,1000,491,47,16,4
SRV000839,CUST00100,Unifi Home,Suspended,Northern,Fibre,D Link DIR 842,Android,Silver,2024-10-31,,1000,840,9,27,0
SRV000840,CUST00385,Cloud Storage,Active,Central,Fibre,ZTE ZXHN F670L,Windows,Silver,2023-10-22,,100,1398,13,29,1
SRV000841,CUST00784,Mobile Postpaid,Suspended,Northern,4G/LTE,D Link DIR 842,Embedded,Bronze,2020-10-24,,100,106,47,14,1
SRV000842,CUST00483,Mobile Postpaid,Terminated,Northern,4G/LTE,ZTE ZXHN F670L,macOS,Bronze,2018-01-25,,30,118,28,11,1
SRV000843,CUST01103,Unifi Business,Terminated,Sarawak,Fibre,ZTE ZXHN F670L,Embedded,Silver,2024-05-29,,1000,1749,14,3,2
SRV000844,CUST00561,Mobile Postpaid,Active,Northern,4G/LTE,Nokia G 2425G A,Windows,Bronze,2022-12-20,,30,144,37,12,0
SRV000845,CUST00435,Mobile Postpaid,Terminated,Central,5G,Nokia G 2425G A,Embedded,Gold,2019-01-13,,100,26,14,9,2
SRV000846,CUST00009,Cloud Storage,Terminated,East Coast,Fibre,ZTE ZXHN F670L,Android,Platinum,2020-08-09,2022-01-03,1000,297,10,8,2
SRV000847,CUST00673,Mobile Postpaid,Terminated,Northern,5G,D Link DIR 842,Linux,Silver,2018-05-03,,100,110,20,9,3
SRV000848,CUST00815,Unifi Business,Active,Northern,Fibre,D Link DIR 842,iOS,Silver,2018-08-22,,1000,418,14,15,0
SRV000849,CUST00369,Managed Security,Active,Central,Fibre,TP Link Archer A6,Embedded,Silver,2020-11-30,,300,1343,13,6,1
SRV000850,CUST00105,Mobile Postpaid,Terminated,East Coast,4G/LTE,ZTE ZXHN F670L,Embedded,Bronze,2020-07-11,2023-06-02,30,83,56,2,3
SRV000851,CUST00323,Cloud Storage,Active,Northern,4G/LTE,Nokia G 2425G A,macOS,Silver,2023-01-02,,300,689,71,15,3
SRV000852,CUST00387,Mobile Postpaid,Provisioning,Northern,5G,Huawei HG8145V5,macOS,Gold,2021-12-17,,30,135,13,23,4
SRV000853,CUST00225,Mobile Postpaid,Terminated,Southern,4G/LTE,Nokia G 2425G A,iOS,Silver,2024-07-17,2025-02-09,100,42,80,10,6
SRV000854,CUST00371,Unifi Home,Provisioning,Central,Fibre,Huawei HG8145V5,iOS,Bronze,2024-11-22,,800,1953,15,20,0
SRV000855,CUST00094,Unifi Home,Provisioning,Northern,DSL,Huawei HG8145V5,Linux,Bronze,2023-05-16,,800,746,117,9,1
SRV000856,CUST00329,Cloud Storage,Active,Central,5G,Huawei HG8145V5,iOS,Silver,2021-10-02,,100,1393,11,15,5
SRV000857,CUST00308,Mobile Postpaid,Terminated,East Coast,4G/LTE,D Link DIR 842,Embedded,Silver,2024-10-17,,100,150,23,28,5
SRV000858,CUST01039,Managed Security,Terminated,East Coast,5G,D Link DIR 842,Android,Bronze,2019-05-08,,500,546,11,1,0
SRV000859,CUST00089,Unifi Business,Provisioning,Central,Fibre,Huawei HG8145V5,Windows,Gold,2024-02-29,,800,1113,15,10,1
SRV000860,CUST00758,IoT Connectivity,Active,Sabah,5G,Huawei HG8145V5,macOS,Gold,2020-11-24,,100,594,19,9,6
SRV000861,CUST00863,Mobile Postpaid,Active,Central,4G/LTE,D Link DIR 842,Windows,Silver,2020-07-06,,100,92,80,27,6
SRV000862,CUST00134,Cloud Compute,Active,Northern,5G,Huawei HG8145V5,Windows,Bronze,2018-04-17,,1000,517,20,25,0
SRV000863,CUST01055,Cloud Compute,Active,Sabah,4G/LTE,D Link DIR 842,Linux,Silver,2020-12-04,,500,1259,43,30,4
SRV000864,CUST00837,Cloud Storage,Provisioning,Central,Fibre,ZTE ZXHN F670L,Embedded,Platinum,2018-04-02,,300,1016,15,5,0
SRV000865,CUST01167,Managed Security,Provisioning,Northern,4G/LTE,TP Link Archer A6,Embedded,Silver,2023-05-05,,300,476,76,5,2
SRV000866,CUST00190,Cloud Compute,Active,Central,5G,Nokia G 2425G A,Embedded,Bronze,2020-02-02,,1000,1413,14,8,3
SRV000867,CUST00813,Cloud Storage,Active,Central,Fibre,TP Link Archer A6,iOS,Gold,2024-03-20,,300,217,10,20,1
SRV000868,CUST00095,Unifi Home,Active,Sabah,Fibre,Huawei HG8145V5,macOS,Silver,2024-09-20,,100,1469,11,12,2
SRV000869,CUST00305,Cloud Compute,Suspended,Central,4G/LTE,Huawei HG8145V5,macOS,Bronze,2023-12-08,,500,167,25,23,5
SRV000870,CUST00626,Cloud Storage,Suspended,Sabah,4G/LTE,TP Link Archer A6,Android,Bronze,2021-12-30,,500,505,58,2,4
SRV000871,CUST00959,IoT Connectivity,Terminated,Sabah,4G/LTE,TP Link Archer A6,Linux,Silver,2023-08-21,,100,203,80,15,4
SRV000872,CUST00320,Cloud Compute,Active,Central,5G,D Link DIR 842,Linux,Silver,2024-02-03,,300,983,10,22,4
SRV000873,CUST00634,Cloud Compute,Active,Sarawak,4G/LTE,Huawei HG8145V5,Embedded,Gold,2024-01-23,,500,786,57,6,2
SRV000874,CUST00875,Mobile Postpaid,Active,Central,5G,D Link DIR 842,Linux,Silver,2024-07-30,,30,56,20,15,5
SRV000875,CUST00326,Cloud Storage,Active,Sabah,5G,D Link DIR 842,macOS,Gold,2018-12-06,,300,1069,11,24,5
SRV000876,CUST00554,Cloud Storage,Active,Central,4G/LTE,Huawei HG8145V5,Windows,Silver,2024-06-13,,1000,914,26,2,2
SRV000877,CUST00206,Cloud Storage,Active,Sabah,4G/LTE,D Link DIR 842,Android,Gold,2024-06-23,,1000,445,52,27,4
SRV000878,CUST00791,Cloud Storage,Terminated,East Coast,4G/LTE,Huawei HG8145V5,Windows,Platinum,2018-12-30,,100,603,63,30,6
SRV000879,CUST00738,Unifi Home,Active,Central,Fibre,TP Link Archer A6,Linux,Gold,2020-05-24,,500,759,6,28,2
SRV000880,CUST01107,Cloud Compute,Provisioning,Northern,Fibre,ZTE ZXHN F670L,macOS,Silver,2018-07-19,,100,909,11,9,1
SRV000881,CUST00862,IoT Connectivity,Active,Central,Fibre,Huawei HG8145V5,Linux,Platinum,2024-07-21,,300,1393,5,3,2
SRV000882,CUST00324,Mobile Postpaid,Terminated,Central,5G,ZTE ZXHN F670L,Linux,Bronze,2019-05-27,,100,66,10,1,5
SRV000883,CUST00314,Mobile Postpaid,Active,Sabah,4G/LTE,Huawei HG8145V5,iOS,Bronze,2018-07-12,,30,121,60,25,5
SRV000884,CUST00445,Unifi Home,Active,East Coast,Fibre,Nokia G 2425G A,iOS,Bronze,2021-10-19,,100,575,12,4,2
SRV000885,CUST00874,Cloud Storage,Active,Northern,Fibre,Huawei HG8145V5,macOS,Bronze,2023-04-21,,300,300,19,16,2
SRV000886,CUST00656,Cloud Storage,Terminated,Sabah,4G/LTE,ZTE ZXHN F670L,Android,Silver,2018-07-19,2019-01-02,100,1048,44,28,2
SRV000887,CUST00436,Mobile Postpaid,Terminated,Northern,4G/LTE,Nokia G 2425G A,iOS,Bronze,2021-04-23,2023-02-10,100,49,43,30,0
SRV000888,CUST00641,Cloud Compute,Provisioning,Southern,5G,D Link DIR 842,macOS,Bronze,2023-03-16,,100,1231,24,1,1
SRV000889,CUST00989,Cloud Compute,Active,Northern,Fibre,ZTE ZXHN F670L,Windows,Bronze,2019-02-25,,300,1445,5,28,2
SRV000890,CUST00414,Cloud Storage,Active,Southern,4G/LTE,ZTE ZXHN F670L,iOS,Gold,2019-03-10,,100,879,62,22,0
SRV000891,CUST00052,Cloud Storage,Suspended,Southern,4G/LTE,Huawei HG8145V5,iOS,Silver,2018-01-25,2019-05-11,300,384,63,24,6
SRV000892,CUST00718,Mobile Postpaid,Provisioning,Sabah,4G/LTE,Huawei HG8145V5,Windows,Bronze,2023-08-07,,30,42,34,4,0
SRV000893,CUST00895,Cloud Storage,Active,East Coast,4G/LTE,TP Link Archer A6,iOS,Silver,2018-12-03,,300,891,51,22,0
SRV000894,CUST00208,Unifi Business,Active,Northern,Fibre,ZTE ZXHN F670L,Linux,Platinum,2025-01-02,,1000,1042,9,20,0
SRV000895,CUST00368,Cloud Compute,Active,Central,Fibre,Nokia G 2425G A,Linux,Gold,2024-03-02,,1000,1006,12,25,0
SRV000896,CUST00350,Mobile Postpaid,Active,Northern,4G/LTE,ZTE ZXHN F670L,Linux,Silver,2022-05-29,,30,25,38,22,0
SRV000897,CUST00740,Mobile Postpaid,Active,Central,4G/LTE,ZTE ZXHN F670L,Android,Silver,2023-06-11,,100,102,70,11,0
SRV000898,CUST01081,Cloud Compute,Active,Central,Fibre,Nokia G 2425G A,Windows,Bronze,2024-10-24,,1000,227,12,26,1
SRV000899,CUST01033,Cloud Storage,Active,Central,4G/LTE,D Link DIR 842,Android,Gold,2023-07-21,,300,148,61,15,3
SRV000900,CUST00559,Cloud Compute,Suspended,Northern,5G,Nokia G 2425G A,iOS,Bronze,2020-09-16,2021-11-03,1000,434,24,6,3
SRV000901,CUST00907,Cloud Compute,Terminated,Northern,Fibre,Nokia G 2425G A,iOS,Gold,2024-04-16,,300,367,5,12,0
SRV000902,CUST00185,Mobile Postpaid,Active,Central,5G,TP Link Archer A6,Android,Bronze,2023-06-26,,100,27,12,29,4
SRV000903,CUST00081,Cloud Compute,Active,Central,5G,ZTE ZXHN F670L,Linux,Bronze,2021-09-23,,1000,1406,18,28,3
SRV000904,CUST00160,Unifi Home,Active,Northern,Fibre,TP Link Archer A6,macOS,Bronze,2019-01-11,,1000,1092,17,7,2
SRV000905,CUST00184,Mobile Postpaid,Suspended,Southern,4G/LTE,ZTE ZXHN F670L,Linux,Silver,2019-03-15,2019-08-07,100,96,54,22,0
SRV000906,CUST00505,Unifi Home,Active,Northern,DSL,ZTE ZXHN F670L,Windows,Gold,2022-08-21,,800,1223,131,15,3
SRV000907,CUST00853,Unifi Business,Active,Central,Fibre,TP Link Archer A6,macOS,Silver,2020-09-06,,100,1191,6,19,0
SRV000908,CUST00194,Managed Security,Active,Central,5G,ZTE ZXHN F670L,Linux,Gold,2023-01-15,,100,364,14,22,1
SRV000909,CUST01137,Unifi Home,Active,Northern,DSL,Huawei HG8145V5,Windows,Bronze,2020-05-16,,800,1142,97,11,6
SRV000910,CUST00389,Mobile Postpaid,Active,East Coast,4G/LTE,Nokia G 2425G A,Embedded,Silver,2022-11-29,,100,141,70,8,2
SRV000911,CUST01029,Cloud Storage,Active,East Coast,5G,Huawei HG8145V5,macOS,Silver,2021-05-01,,300,1387,20,23,3
SRV000912,CUST00033,Cloud Compute,Provisioning,Southern,5G,ZTE ZXHN F670L,macOS,Silver,2021-10-13,,1000,1463,23,7,5
SRV000913,CUST01083,Cloud Storage,Provisioning,Northern,5G,Nokia G 2425G A,Windows,Silver,2019-03-01,,1000,608,28,18,1
SRV000914,CUST00654,Managed Security,Provisioning,East Coast,5G,Huawei HG8145V5,Embedded,Silver,2020-04-02,,1000,1454,24,13,1
SRV000915,CUST00319,Managed Security,Active,Northern,Fibre,Huawei HG8145V5,Windows,Gold,2022-06-23,,300,215,8,14,1
SRV000916,CUST00399,Cloud Compute,Active,Southern,Fibre,ZTE ZXHN F670L,Windows,Gold,2018-06-22,,100,866,17,23,0
SRV000917,CUST00524,Cloud Storage,Active,Northern,5G,Huawei HG8145V5,Linux,Silver,2020-04-09,,1000,472,16,7,2
SRV000918,CUST00941,Unifi Business,Active,East Coast,Fibre,TP Link Archer A6,Embedded,Silver,2024-04-28,,500,616,13,28,1
SRV000919,CUST00302,Unifi Business,Active,Northern,Fibre,TP Link Archer A6,macOS,Silver,2021-08-05,,500,1179,14,6,0
SRV000920,CUST01136,Cloud Compute,Active,Southern,4G/LTE,TP Link Archer A6,Linux,Bronze,2020-05-01,,500,252,30,20,0
SRV000921,CUST00252,Managed Security,Active,Central,5G,Nokia G 2425G A,iOS,Platinum,2023-01-13,,1000,690,15,19,4
SRV000922,CUST01027,Cloud Storage,Active,Central,5G,Huawei HG8145V5,Windows,Bronze,2021-05-07,,1000,867,30,19,6
SRV000923,CUST00243,Cloud Compute,Active,East Coast,Fibre,ZTE ZXHN F670L,Linux,Bronze,2020-08-11,,500,854,7,26,2
SRV000924,CUST00452,Cloud Compute,Active,East Coast,4G/LTE,Huawei HG8145V5,Embedded,Gold,2019-01-26,,500,1053,72,29,4
SRV000925,CUST00352,Cloud Compute,Active,Southern,Fibre,ZTE ZXHN F670L,Android,Silver,2019-11-07,,300,614,17,10,0
SRV000926,CUST00980,Cloud Storage,Terminated,East Coast,5G,Huawei HG8145V5,Embedded,Bronze,2020-02-02,,500,1394,23,1,3
SRV000927,CUST00862,IoT Connectivity,Active,Central,4G/LTE,ZTE ZXHN F670L,Linux,Gold,2024-07-20,,1000,596,67,15,2
SRV000928,CUST00210,Mobile Postpaid,Provisioning,East Coast,5G,Nokia G 2425G A,Linux,Silver,2023-10-06,,30,118,20,1,3
SRV000929,CUST00159,Cloud Compute,Active,Sabah,5G,Nokia G 2425G A,Android,Bronze,2022-02-22,,500,104,14,24,1
SRV000930,CUST00167,Cloud Storage,Active,Southern,5G,ZTE ZXHN F670L,iOS,Gold,2021-02-13,,300,1242,29,18,3
SRV000931,CUST01048,Cloud Compute,Active,Southern,Fibre,Huawei HG8145V5,Android,Gold,2021-09-05,,500,1363,14,5,1
SRV000932,CUST00076,Cloud Storage,Active,East Coast,5G,Nokia G 2425G A,macOS,Gold,2019-04-05,,500,435,11,30,0
SRV000933,CUST00139,Cloud Storage,Active,East Coast,5G,Huawei HG8145V5,Windows,Silver,2020-08-17,,1000,556,25,6,1
SRV000934,CUST01093,Managed Security,Active,Northern,5G,Nokia G 2425G A,Windows,Silver,2019-04-06,,500,1326,29,9,3
SRV000935,CUST00663,Managed Security,Provisioning,Northern,Fibre,D Link DIR 842,Embedded,Gold,2024-06-08,,300,1314,12,1,1
SRV000936,CUST00644,Cloud Storage,Active,Sarawak,5G,Nokia G 2425G A,Embedded,Silver,2020-07-29,,1000,1008,23,1,3
SRV000937,CUST00639,Unifi Home,Active,Central,Fibre,Nokia G 2425G A,Windows,Silver,2020-03-15,,100,848,5,25,1
SRV000938,CUST00471,IoT Connectivity,Active,Northern,Fibre,TP Link Archer A6,Linux,Gold,2018-04-30,,500,1229,18,20,2
SRV000939,CUST00785,Cloud Storage,Provisioning,Central,4G/LTE,D Link DIR 842,iOS,Bronze,2019-07-11,,1000,904,21,30,3
SRV000940,CUST00669,Unifi Home,Provisioning,Northern,Fibre,ZTE ZXHN F670L,macOS,Bronze,2022-08-12,,300,1558,9,13,1
SRV000941,CUST00586,Unifi Business,Active,Northern,DSL,Huawei HG8145V5,Windows,Silver,2021-11-23,,100,1227,124,26,4
SRV000942,CUST00480,Cloud Storage,Active,Northern,Fibre,TP Link Archer A6,iOS,Gold,2023-05-12,,300,1063,19,25,2
SRV000943,CUST00678,Unifi Home,Suspended,Northern,DSL,D Link DIR 842,Embedded,Gold,2020-10-04,,300,1195,112,18,6
SRV000944,CUST00723,Mobile Postpaid,Active,East Coast,5G,Huawei HG8145V5,Windows,Gold,2018-07-31,,100,127,24,26,4
SRV000945,CUST00106,Unifi Business,Provisioning,East Coast,DSL,Huawei HG8145V5,iOS,Gold,2023-05-17,,300,1472,115,19,5
SRV000946,CUST00877,Cloud Compute,Suspended,East Coast,Fibre,Nokia G 2425G A,Linux,Bronze,2021-06-28,2024-08-03,100,391,6,27,0
SRV000947,CUST01059,Cloud Compute,Active,Northern,5G,ZTE ZXHN F670L,Android,Silver,2023-10-31,,500,1268,12,5,2
SRV000948,CUST00294,Managed Security,Active,Southern,5G,D Link DIR 842,Windows,Silver,2019-09-02,,500,241,16,22,4
SRV000949,CUST00988,Cloud Storage,Provisioning,Northern,5G,Huawei HG8145V5,macOS,Bronze,2020-10-21,,500,367,23,24,1
SRV000950,CUST00045,Cloud Compute,Active,Central,5G,Huawei HG8145V5,Android,Bronze,2022-06-22,,300,639,23,3,0
SRV000951,CUST01080,Cloud Storage,Active,Northern,Fibre,D Link DIR 842,iOS,Silver,2020-12-04,,1000,815,11,22,0
SRV000952,CUST01040,Unifi Home,Active,Sabah,DSL,Nokia G 2425G A,Android,Bronze,2021-05-21,,100,702,105,27,5
SRV000953,CUST00474,Unifi Home,Active,Central,Fibre,TP Link Archer A6,Android,Silver,2020-05-10,,300,1059,18,2,2
SRV000954,CUST00371,Unifi Home,Active,Central,DSL,ZTE ZXHN F670L,iOS,Bronze,2024-11-02,,1000,298,100,22,0
SRV000955,CUST00065,Mobile Postpaid,Terminated,Central,4G/LTE,D Link DIR 842,Linux,Gold,2019-12-11,,30,126,41,25,3
SRV000956,CUST00774,Cloud Compute,Active,Southern,5G,TP Link Archer A6,macOS,Gold,2019-03-01,,500,1132,13,20,2
SRV000957,CUST00513,Cloud Compute,Active,Northern,4G/LTE,ZTE ZXHN F670L,Android,Platinum,2019-10-23,,1000,1378,33,19,2
SRV000958,CUST00761,Cloud Compute,Active,East Coast,Fibre,Nokia G 2425G A,macOS,Gold,2023-08-04,,300,610,11,21,0
SRV000959,CUST00422,Cloud Compute,Provisioning,Northern,Fibre,TP Link Archer A6,Embedded,Silver,2024-01-16,,100,1051,5,5,1
SRV000960,CUST00513,Unifi Business,Active,Northern,DSL,D Link DIR 842,Android,Silver,2019-11-11,,100,855,95,24,6
SRV000961,CUST00609,Cloud Storage,Suspended,Northern,5G,D Link DIR 842,iOS,Silver,2019-08-14,,300,622,14,15,5
SRV000962,CUST01186,Cloud Storage,Active,Central,Fibre,Nokia G 2425G A,Windows,Bronze,2019-05-15,,500,1078,10,12,0
SRV000963,CUST00069,Mobile Postpaid,Active,Central,4G/LTE,Nokia G 2425G A,macOS,Bronze,2024-12-13,,30,61,43,18,1
SRV000964,CUST01100,Cloud Compute,Active,Northern,4G/LTE,Nokia G 2425G A,Android,Silver,2021-04-22,,500,1335,42,3,3
SRV000965,CUST00684,Unifi Home,Provisioning,East Coast,DSL,TP Link Archer A6,Windows,Gold,2021-04-12,,500,811,135,9,6
SRV000966,CUST00659,Cloud Compute,Active,Central,4G/LTE,ZTE ZXHN F670L,Android,Silver,2023-06-11,,300,720,75,5,6
SRV000967,CUST01078,Cloud Storage,Active,Northern,5G,TP Link Archer A6,Windows,Bronze,2019-11-11,,100,1128,28,16,6
SRV000968,CUST01000,Cloud Compute,Provisioning,Southern,Fibre,TP Link Archer A6,Linux,Bronze,2022-06-21,,300,967,20,5,2
SRV000969,CUST00704,Unifi Business,Provisioning,Central,DSL,ZTE ZXHN F670L,Android,Gold,2020-06-03,,100,1145,141,29,5
SRV000970,CUST00067,Managed Security,Active,Central,4G/LTE,D Link DIR 842,Android,Gold,2020-08-30,,1000,300,34,22,2
SRV000971,CUST00026,Managed Security,Active,Southern,Fibre,ZTE ZXHN F670L,Linux,Gold,2022-01-22,,1000,762,10,16,1
SRV000972,CUST00592,Mobile Postpaid,Provisioning,Sabah,5G,Huawei HG8145V5,macOS,Silver,2024-10-15,,100,43,21,22,0
